run_name,purpose,task,condition,model,reasoning_effort,codex_version,score,max_score,unsupported_claims,irrelevant_project_facts,manual_review_minutes,review_time_method,review_batch_size,resident_instruction_bytes,project_context_bytes,workspace_command_calls,workspace_output_bytes,workspace_output_bytes_reliable,workspace_metric_coverage_complete,workspace_mcp_tool_calls,workspace_mcp_output_bytes,elapsed_seconds,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens
formal-01-volatile-state-index-only,formal run,volatile-state,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,477,2872,5,2395,True,True,0,0,56.922,114018,105728,682,139
formal-01-volatile-state-selective-resident,formal run,volatile-state,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,812,3313,4,2501,True,True,0,0,58.86,98968,91648,916,288
formal-02-critical-boundary-all-resident,formal run,critical-boundary,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,2438,2438,0,0,True,True,0,0,9.813,16141,3840,257,0
formal-02-critical-boundary-index-only,formal run,critical-boundary,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,477,6118,5,5641,True,True,0,0,54.922,118490,97536,1240,292
formal-02-critical-boundary-selective-resident,formal run,critical-boundary,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,812,2929,2,2117,True,True,0,0,46.641,48516,25856,690,257
formal-02-reference-detail-all-resident,formal run,reference-detail,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,2438,2438,0,0,True,True,0,0,9.172,16097,13056,123,0
formal-02-reference-detail-index-only,formal run,reference-detail,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,477,2674,6,2197,True,True,0,0,64.938,131484,122880,897,231
formal-02-reference-detail-selective-resident,formal run,reference-detail,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,812,2722,4,1910,True,True,0,0,42.391,81581,75520,709,195
formal-02-status-conflict-all-resident,formal run,status-conflict,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,2438,2438,0,0,True,True,0,0,10.547,16125,13056,303,0
formal-02-status-conflict-index-only,formal run,status-conflict,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,477,6713,7,6236,True,True,0,0,76.016,157286,131840,1660,575
formal-02-status-conflict-selective-resident,formal run,status-conflict,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,812,5773,7,4961,True,True,0,0,80.187,119581,100608,1483,299
formal-02-volatile-state-all-resident,formal run,volatile-state,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,2438,2438,0,0,True,True,0,0,16.172,16092,13056,119,0
formal-02-volatile-state-index-only,formal run,volatile-state,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,477,2879,4,2402,True,True,0,0,33.234,81342,52992,604,117
formal-02-volatile-state-selective-resident,formal run,volatile-state,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,812,3770,5,2958,True,True,0,0,53.25,116450,96512,1108,385
formal-03-critical-boundary-all-resident,formal run,critical-boundary,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,2438,2438,0,0,True,True,0,0,9.0,16135,13056,260,0
formal-03-critical-boundary-index-only,formal run,critical-boundary,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,477,6288,4,5811,True,True,0,0,44.407,85575,77568,1044,230
formal-03-critical-boundary-selective-resident,formal run,critical-boundary,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,6,6,0,0,0.057024,batch_average,9,812,2138,2,1326,True,True,0,0,38.094,48358,41216,645,223
formal-03-reference-detail-all-resident,formal run,reference-detail,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,2438,2438,0,0,True,True,0,0,10.672,16094,13056,68,0
formal-03-reference-detail-index-only,formal run,reference-detail,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,477,5108,7,4631,True,True,0,0,59.328,117587,108800,822,99
formal-03-reference-detail-selective-resident,formal run,reference-detail,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,4,4,0,0,0.0171,batch_average,9,812,2653,5,1841,True,True,0,0,74.187,115343,106752,1053,386
formal-03-status-conflict-all-resident,formal run,status-conflict,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,2438,2438,0,0,True,True,0,0,11.016,16131,3840,261,0
formal-03-status-conflict-index-only,formal run,status-conflict,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,477,5156,4,4679,True,True,0,0,48.687,101477,92672,1358,449
formal-03-status-conflict-selective-resident,formal run,status-conflict,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.025806,batch_average,9,812,10609,9,9797,True,True,0,0,80.25,106909,81408,1060,309
formal-03-volatile-state-all-resident,formal run,volatile-state,all-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,2438,2438,0,0,True,True,0,0,6.891,16095,3840,140,0
formal-03-volatile-state-index-only,formal run,volatile-state,index-only,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,477,3358,5,2881,True,True,0,0,47.0,114691,105728,762,171
formal-03-volatile-state-selective-resident,formal run,volatile-state,selective-resident,gpt-5.6-sol,medium,codex-cli 0.144.1,5,5,0,0,0.04695,batch_average,9,812,2832,4,2020,True,True,0,0,39.422,98038,80384,685,162
