run_name,purpose,task,condition,model,reasoning_effort,codex_version,score,max_score,unsupported_claims,irrelevant_project_facts,manual_review_minutes,review_time_method,review_batch_size,resident_instruction_bytes,project_context_bytes,workspace_command_calls,workspace_output_bytes,workspace_output_bytes_reliable,workspace_metric_coverage_complete,workspace_mcp_tool_calls,workspace_mcp_output_bytes,elapsed_seconds,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens
formal-02-scope-narrowing-lifecycle-governed,formal run,scope-narrowing,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,863,5425,7,4562,True,True,0,0,42.172,107253,100864,1078,294
formal-02-time-expiry-append-only,formal run,time-expiry,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,748,9012,5,8264,True,True,0,0,43.406,113280,93696,1131,275
formal-02-time-expiry-latest-wins,formal run,time-expiry,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,688,5671,4,4983,True,True,2,2381,41.531,117274,102912,1157,305
formal-02-time-expiry-lifecycle-governed,formal run,time-expiry,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,863,8136,4,7273,True,True,0,0,51.5,109848,100864,1145,292
formal-02-unresolved-conflict-append-only,formal run,unresolved-conflict,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,748,6517,8,5769,True,True,0,0,75.125,144127,134144,1680,672
formal-02-unresolved-conflict-latest-wins,formal run,unresolved-conflict,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,1,5,0,0,0.027378654,batch_average,45,688,7856,9,7168,True,True,0,0,57.343,129641,120064,1422,443
formal-02-unresolved-conflict-lifecycle-governed,formal run,unresolved-conflict,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,863,8226,4,7363,True,True,0,0,42.578,110443,101888,1215,327
formal-03-emergency-revocation-append-only,formal run,emergency-revocation,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,3,6,0,0,0.027378654,batch_average,45,748,4968,7,4220,True,True,0,0,54.328,124675,116992,1384,466
formal-03-emergency-revocation-latest-wins,formal run,emergency-revocation,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,688,6920,8,6232,True,True,0,0,37.359,91155,57088,995,173
formal-03-emergency-revocation-lifecycle-governed,formal run,emergency-revocation,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,863,7731,4,6868,True,True,0,0,39.125,109293,98816,992,169
formal-03-explicit-supersession-append-only,formal run,explicit-supersession,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,2,6,0,0,0.027378654,batch_average,45,748,7110,4,6362,True,True,0,0,45.859,90610,83712,1159,371
formal-03-explicit-supersession-latest-wins,formal run,explicit-supersession,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,688,7414,4,6726,True,True,0,0,43.906,109553,101888,1080,265
formal-03-explicit-supersession-lifecycle-governed,formal run,explicit-supersession,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,863,5393,7,4530,True,True,0,0,63.188,107555,87552,1178,313
formal-03-scope-narrowing-append-only,formal run,scope-narrowing,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,2,6,0,0,0.027378654,batch_average,45,748,6504,4,5756,True,True,0,0,43.281,108261,91648,1087,355
formal-03-scope-narrowing-latest-wins,formal run,scope-narrowing,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,688,7892,9,7204,True,True,0,0,56.859,110098,100864,1249,191
formal-03-scope-narrowing-lifecycle-governed,formal run,scope-narrowing,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,6,6,0,0,0.027378654,batch_average,45,863,4955,6,4092,True,True,0,0,30.609,88170,82688,948,200
formal-03-time-expiry-append-only,formal run,time-expiry,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,748,7979,5,7231,True,True,0,0,41.297,111364,103936,966,277
formal-03-time-expiry-latest-wins,formal run,time-expiry,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,688,7015,4,6327,True,True,0,0,45.266,108543,100864,1413,659
formal-03-time-expiry-lifecycle-governed,formal run,time-expiry,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,863,7856,8,6993,True,True,0,0,45.328,109423,89600,1136,258
formal-03-unresolved-conflict-append-only,formal run,unresolved-conflict,append-only,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,748,3309,5,2561,True,True,3,1447,58.218,173787,160768,1473,423
formal-03-unresolved-conflict-latest-wins,formal run,unresolved-conflict,latest-wins,gpt-5.6-sol,medium,codex-cli 0.145.0,1,5,0,0,0.027378654,batch_average,45,688,9276,7,8588,True,True,0,0,60.781,128399,119040,1746,758
formal-03-unresolved-conflict-lifecycle-governed,formal run,unresolved-conflict,lifecycle-governed,gpt-5.6-sol,medium,codex-cli 0.145.0,5,5,0,0,0.027378654,batch_average,45,863,7753,4,6890,True,True,0,0,41.687,109372,100864,1097,278
