run_name,purpose,task,condition,model,reasoning_effort,codex_version,score,max_score,unsupported_claims,irrelevant_project_facts,manual_review_minutes,review_time_method,review_batch_size,resident_instruction_bytes,project_context_bytes,workspace_command_calls,workspace_output_bytes,workspace_output_bytes_reliable,workspace_metric_coverage_complete,workspace_mcp_tool_calls,workspace_mcp_output_bytes,elapsed_seconds,input_tokens,cached_input_tokens,output_tokens,reasoning_output_tokens
formal-01-time-expiry-latest-wins,formal run,time-expiry,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,688,5008,7,4320,True,True,0,0,27.128,33391,30592,2258,1425
formal-01-time-expiry-lifecycle-governed,formal run,time-expiry,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,863,5863,4,5000,True,True,0,0,20.211,33336,30336,1471,870
formal-01-unresolved-conflict-append-only,formal run,unresolved-conflict,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,748,3463,5,2715,True,True,0,0,24.706,43422,41088,1282,695
formal-01-unresolved-conflict-latest-wins,formal run,unresolved-conflict,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,688,5038,7,4350,True,True,0,0,21.988,33281,30080,1642,788
formal-01-unresolved-conflict-lifecycle-governed,formal run,unresolved-conflict,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,863,3374,2,2511,True,True,0,0,15.374,32271,30080,662,129
formal-02-emergency-revocation-append-only,formal run,emergency-revocation,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,3,6,0,0,0.036999,batch_average,36,748,5811,3,5063,True,True,0,0,43.213,47223,44288,3855,3247
formal-02-emergency-revocation-latest-wins,formal run,emergency-revocation,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,688,6224,3,5536,True,True,0,0,20.596,43979,40960,1251,750
formal-02-emergency-revocation-lifecycle-governed,formal run,emergency-revocation,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,863,4012,5,3149,True,True,0,0,18.016,44304,41728,892,204
formal-02-explicit-supersession-append-only,formal run,explicit-supersession,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,2,6,0,0,0.036999,batch_average,36,748,3701,4,2953,True,True,0,0,44.071,43906,41472,3723,3078
formal-02-explicit-supersession-latest-wins,formal run,explicit-supersession,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,688,3726,3,3038,True,True,0,0,37.613,43450,41088,941,427
formal-02-explicit-supersession-lifecycle-governed,formal run,explicit-supersession,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,863,5237,4,4374,True,True,0,0,22.191,33029,30208,837,296
formal-02-scope-narrowing-append-only,formal run,scope-narrowing,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,1,6,0,0,0.036999,batch_average,36,748,3591,4,2843,True,True,0,0,39.231,43712,41344,3193,2548
formal-02-scope-narrowing-latest-wins,formal run,scope-narrowing,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,688,5670,5,4982,True,True,0,0,22.904,45564,42496,1490,868
formal-02-scope-narrowing-lifecycle-governed,formal run,scope-narrowing,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,863,6086,3,5223,True,True,0,0,18.045,43807,40832,913,392
formal-02-time-expiry-append-only,formal run,time-expiry,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,748,5856,3,5108,True,True,0,0,18.726,33070,30208,1264,747
formal-02-time-expiry-latest-wins,formal run,time-expiry,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,688,5816,4,5128,True,True,0,0,17.363,32675,29824,1184,643
formal-02-time-expiry-lifecycle-governed,formal run,time-expiry,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,863,4973,5,4110,True,True,0,0,18.166,44218,41472,970,380
formal-02-unresolved-conflict-append-only,formal run,unresolved-conflict,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,748,5985,3,5237,True,True,0,0,24.454,43617,40832,1303,721
formal-02-unresolved-conflict-latest-wins,formal run,unresolved-conflict,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,1,5,0,0,0.036999,batch_average,36,688,6869,5,6181,True,True,0,0,104.807,48982,41600,9612,9089
formal-02-unresolved-conflict-lifecycle-governed,formal run,unresolved-conflict,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,863,5604,5,4741,True,True,0,0,29.675,44468,41472,1501,827
formal-03-emergency-revocation-append-only,formal run,emergency-revocation,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,748,3777,4,3029,True,True,0,0,19.08,43781,41344,1079,503
formal-03-explicit-supersession-latest-wins,formal run,explicit-supersession,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,688,3059,3,2371,True,True,0,0,15.04,32220,30080,836,320
formal-03-explicit-supersession-lifecycle-governed,formal run,explicit-supersession,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,863,6683,3,5820,True,True,0,0,20.572,44208,40832,1114,502
formal-03-scope-narrowing-lifecycle-governed,formal run,scope-narrowing,lifecycle-governed,deepseek-v4-flash,max,codex-cli 0.146.1,6,6,0,0,0.036999,batch_average,36,863,3997,6,3134,True,True,0,0,21.962,56009,53248,1284,646
formal-03-time-expiry-latest-wins,formal run,time-expiry,latest-wins,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,688,6506,3,5818,True,True,0,0,20.978,44442,41216,1282,777
formal-03-unresolved-conflict-append-only,formal run,unresolved-conflict,append-only,deepseek-v4-flash,max,codex-cli 0.146.1,5,5,0,0,0.036999,batch_average,36,748,5482,5,4734,True,True,0,0,23.485,44001,41088,1297,614
